t,goodput,throttled,offered,type,name
1677.636173, 17, 129, 21, client, client_2_150.00
1677.636173, 6, 0, 10, client, client_3_10.00
1678.637270, 199, 3, 202, server, server
1678.637270, 50, 99, 51, client, client_0_150.00
1678.637270, 94, 54, 96, client, client_1_150.00
1678.637270, 45, 106, 45, client, client_2_150.00
1678.637270, 10, 0, 10, client, client_3_10.00
1679.640787, 187, 7, 194, server, server
1679.640787, 39, 109, 42, client, client_0_150.00
1679.640787, 92, 58, 92, client, client_1_150.00
1679.640787, 48, 100, 50, client, client_2_150.00
1679.640787, 8, 0, 10, client, client_3_10.00
1680.642839, 210, 5, 215, server, server
1680.642839, 46, 100, 50, client, client_0_150.00
1680.642839, 102, 49, 102, client, client_1_150.00
1680.642839, 53, 97, 53, client, client_2_150.00
1680.642839, 9, 0, 10, client, client_3_10.00
1681.643936, 207, 232, 439, server, server
1681.643936, 7, 8, 142, client, client_0_150.00
1681.643936, 147, 3, 147, client, client_1_150.00
1681.643936, 52, 8, 143, client, client_2_150.00
1681.643936, 1, 3, 7, client, client_3_10.00
1682.647453, 131, 116, 247, server, server
1682.647453, 11, 72, 79, client, client_0_150.00
1682.647453, 80, 70, 80, client, client_1_150.00
1682.647453, 35, 69, 81, client, client_2_150.00
1682.647453, 5, 3, 7, client, client_3_10.00
1683.649505, 223, 9, 232, server, server
1683.649505, 69, 76, 74, client, client_0_150.00
1683.649505, 74, 77, 74, client, client_1_150.00
1683.649505, 71, 76, 74, client, client_2_150.00
1683.649505, 9, 0, 10, client, client_3_10.00
1684.650602, 244, 8, 252, server, server
1684.650602, 77, 70, 80, client, client_0_150.00
1684.650602, 80, 70, 80, client, client_1_150.00
1684.650602, 77, 69, 82, client, client_2_150.00
1684.650602, 10, 0, 10, client, client_3_10.00
1685.654120, 201, 8, 209, server, server
1685.654120, 66, 85, 66, client, client_0_150.00
1685.654120, 66, 84, 66, client, client_1_150.00
1685.654120, 59, 83, 67, client, client_2_150.00
1685.654120, 10, 0, 10, client, client_3_10.00
1686.656172, 203, 240, 443, server, server
1686.656172, 6, 6, 144, client, client_0_150.00
1686.656172, 145, 6, 145, client, client_1_150.00
1686.656172, 51, 6, 144, client, client_2_150.00
1686.656172, 1, 0, 10, client, client_3_10.00
1687.657269, 195, 124, 319, server, server
1687.657269, 14, 67, 83, client, client_0_150.00
1687.657269, 82, 68, 82, client, client_1_150.00
1687.657269, 93, 7, 144, client, client_2_150.00
1687.657269, 6, 0, 10, client, client_3_10.00
1688.660786, 203, 7, 210, server, server
1688.660786, 64, 84, 67, client, client_0_150.00
1688.660786, 67, 83, 67, client, client_1_150.00
1688.660786, 62, 84, 66, client, client_2_150.00
1688.660786, 10, 0, 10, client, client_3_10.00
1689.662838, 202, 8, 210, server, server
1689.662838, 60, 83, 67, client, client_0_150.00
1689.662838, 65, 85, 66, client, client_1_150.00
1689.662838, 67, 83, 67, client, client_2_150.00
1689.662838, 10, 0, 10, client, client_3_10.00
1690.663935, 200, 9, 209, server, server
1690.663935, 63, 84, 66, client, client_0_150.00
1690.663935, 66, 84, 66, client, client_1_150.00
1690.663935, 62, 84, 67, client, client_2_150.00
1690.663935, 9, 0, 10, client, client_3_10.00
1691.667452, 202, 110, 312, server, server
1691.667452, 135, 7, 144, client, client_0_150.00
1691.667452, 5, 137, 13, client, client_1_150.00
1691.667452, 52, 5, 145, client, client_2_150.00
1691.667452, 10, 0, 10, client, client_3_10.00
1692.669504, 199, 61, 260, server, server
1692.669504, 75, 69, 81, client, client_0_150.00
1692.669504, 16, 132, 19, client, client_1_150.00
1692.669504, 98, 0, 150, client, client_2_150.00
1692.669504, 10, 0, 10, client, client_3_10.00
1693.670602, 201, 10, 211, server, server
1693.670602, 51, 95, 55, client, client_0_150.00
1693.670602, 55, 95, 55, client, client_1_150.00
1693.670602, 85, 60, 91, client, client_2_150.00
1693.670602, 10, 0, 10, client, client_3_10.00
1694.674119, 200, 8, 208, server, server
1694.674119, 61, 84, 67, client, client_0_150.00
1694.674119, 64, 85, 65, client, client_1_150.00
1694.674119, 65, 84, 66, client, client_2_150.00
1694.674119, 10, 0, 10, client, client_3_10.00
1695.676171, 194, 8, 202, server, server
1695.676171, 60, 86, 64, client, client_0_150.00
1695.676171, 64, 87, 64, client, client_1_150.00
1695.676171, 60, 86, 64, client, client_2_150.00
1695.676171, 10, 0, 10, client, client_3_10.00
1696.677268, 208, 243, 451, server, server
1696.677268, 137, 4, 146, client, client_0_150.00
1696.677268, 54, 3, 147, client, client_1_150.00
1696.677268, 7, 3, 148, client, client_2_150.00
1696.677268, 10, 0, 10, client, client_3_10.00
1697.680785, 134, 111, 245, server, server
1697.680785, 73, 74, 77, client, client_0_150.00
1697.680785, 36, 71, 79, client, client_1_150.00
1697.680785, 15, 71, 79, client, client_2_150.00
1697.680785, 10, 0, 10, client, client_3_10.00
1698.682837, 253, 7, 260, server, server
1698.682837, 84, 66, 84, client, client_0_150.00
1698.682837, 80, 68, 83, client, client_1_150.00
1698.682837, 79, 67, 83, client, client_2_150.00
1698.682837, 10, 0, 10, client, client_3_10.00
1699.683934, 209, 11, 220, server, server
1699.683934, 65, 80, 70, client, client_0_150.00
1699.683934, 70, 80, 70, client, client_1_150.00
1699.683934, 64, 81, 70, client, client_2_150.00
1699.683934, 10, 0, 10, client, client_3_10.00
1700.687451, 205, 7, 212, server, server
1700.687451, 63, 83, 68, client, client_0_150.00
1700.687451, 68, 82, 68, client, client_1_150.00
1700.687451, 65, 84, 66, client, client_2_150.00
1700.687451, 9, 0, 10, client, client_3_10.00
1701.689504, 198, 172, 370, server, server
1701.689504, 10, 40, 110, client, client_0_150.00
1701.689504, 108, 43, 108, client, client_1_150.00
1701.689504, 78, 4, 146, client, client_2_150.00
1701.689504, 2, 4, 6, client, client_3_10.00
1702.690601, 191, 10, 201, server, server
1702.690601, 22, 122, 28, client, client_0_150.00
1702.690601, 25, 125, 25, client, client_1_150.00
1702.690601, 134, 13, 138, client, client_2_150.00
1702.690601, 10, 0, 10, client, client_3_10.00
1703.694118, 209, 5, 214, server, server
1703.694118, 55, 95, 56, client, client_0_150.00
1703.694118, 46, 104, 46, client, client_1_150.00
1703.694118, 98, 48, 102, client, client_2_150.00
1703.694118, 10, 0, 10, client, client_3_10.00
1704.696170, 203, 5, 208, server, server
1704.696170, 68, 82, 68, client, client_0_150.00
1704.696170, 32, 119, 32, client, client_1_150.00
1704.696170, 93, 52, 98, client, client_2_150.00
1704.696170, 10, 0, 10, client, client_3_10.00
1705.697267, 197, 5, 202, server, server
1705.697267, 57, 91, 59, client, client_0_150.00
1705.697267, 36, 114, 36, client, client_1_150.00
1705.697267, 95, 54, 97, client, client_2_150.00
1705.697267, 9, 0, 10, client, client_3_10.00
1706.700784, 206, 250, 456, server, server
1706.700784, 140, 2, 149, client, client_0_150.00
1706.700784, 51, 3, 147, client, client_1_150.00
1706.700784, 5, 0, 150, client, client_2_150.00
1706.700784, 10, 0, 10, client, client_3_10.00
1707.702836, 129, 107, 236, server, server
1707.702836, 70, 76, 74, client, client_0_150.00
1707.702836, 36, 74, 77, client, client_1_150.00
1707.702836, 14, 75, 75, client, client_2_150.00
1707.702836, 9, 0, 10, client, client_3_10.00
1708.703933, 238, 9, 247, server, server
1708.703933, 77, 68, 82, client, client_0_150.00
1708.703933, 77, 73, 77, client, client_1_150.00
1708.703933, 75, 73, 78, client, client_2_150.00
1708.703933, 9, 0, 10, client, client_3_10.00
1709.707450, 230, 9, 239, server, server
1709.707450, 70, 74, 77, client, client_0_150.00
1709.707450, 76, 74, 76, client, client_1_150.00
1709.707450, 74, 74, 76, client, client_2_150.00
1709.707450, 10, 0, 10, client, client_3_10.00
1710.709503, 201, 8, 209, server, server
1710.709503, 62, 84, 66, client, client_0_150.00
1710.709503, 66, 84, 67, client, client_1_150.00
1710.709503, 65, 84, 66, client, client_2_150.00
1710.709503, 8, 0, 10, client, client_3_10.00
1711.710600, 201, 177, 378, server, server
1711.710600, 46, 1, 149, client, client_0_150.00
1711.710600, 113, 37, 113, client, client_1_150.00
1711.710600, 39, 45, 106, client, client_2_150.00
1711.710600, 3, 0, 10, client, client_3_10.00
1712.714117, 204, 11, 215, server, server
1712.714117, 143, 0, 151, client, client_0_150.00
1712.714117, 38, 111, 39, client, client_1_150.00
1712.714117, 13, 135, 15, client, client_2_150.00
1712.714117, 10, 0, 10, client, client_3_10.00
1713.716169, 199, 12, 211, server, server
1713.716169, 144, 0, 150, client, client_0_150.00
1713.716169, 36, 113, 38, client, client_1_150.00
1713.716169, 9, 137, 13, client, client_2_150.00
1713.716169, 10, 0, 10, client, client_3_10.00
1714.717266, 191, 5, 196, server, server
1714.717266, 99, 49, 101, client, client_0_150.00
1714.717266, 46, 103, 47, client, client_1_150.00
1714.717266, 36, 113, 38, client, client_2_150.00
1714.717266, 10, 0, 10, client, client_3_10.00
1715.719177, 200, 7, 207, server, server
1715.719177, 96, 52, 98, client, client_0_150.00
1715.719177, 65, 84, 66, client, client_1_150.00
1715.719177, 28, 118, 32, client, client_2_150.00
1715.719177, 11, 0, 11, client, client_3_10.00
1716.720783, 211, 108, 319, server, server
1716.720783, 139, 2, 149, client, client_0_150.00
1716.720783, 57, 2, 148, client, client_1_150.00
1716.720783, 5, 138, 12, client, client_2_150.00
1716.720783, 10, 0, 10, client, client_3_10.00
1717.722835, 135, 47, 182, server, server
1717.722835, 74, 72, 78, client, client_0_150.00
1717.722835, 36, 75, 76, client, client_1_150.00
1717.722835, 15, 132, 18, client, client_2_150.00
1717.722835, 10, 0, 10, client, client_3_10.00
1718.723932, 251, 7, 258, server, server
1718.723932, 79, 68, 82, client, client_0_150.00
1718.723932, 83, 67, 83, client, client_1_150.00
1718.723932, 79, 68, 83, client, client_2_150.00
1718.723932, 10, 0, 10, client, client_3_10.00
1719.727449, 214, 10, 224, server, server
1719.727449, 67, 80, 71, client, client_0_150.00
1719.727449, 71, 79, 71, client, client_1_150.00
1719.727449, 67, 78, 72, client, client_2_150.00
1719.727449, 9, 0, 10, client, client_3_10.00
1720.729502, 202, 8, 210, server, server
1720.729502, 66, 84, 66, client, client_0_150.00
1720.729502, 65, 84, 67, client, client_1_150.00
1720.729502, 62, 83, 67, client, client_2_150.00
1720.729502, 9, 0, 10, client, client_3_10.00
1721.730599, 200, 251, 451, server, server
1721.730599, 2, 1, 149, client, client_0_150.00
1721.730599, 148, 1, 149, client, client_1_150.00
1721.730599, 50, 2, 149, client, client_2_150.00
1721.730599, 0, 6, 4, client, client_3_10.00
1722.734116, 201, 110, 311, server, server
1722.734116, 87, 0, 151, client, client_0_150.00
1722.734116, 75, 74, 76, client, client_1_150.00
1722.734116, 33, 74, 76, client, client_2_150.00
1722.734116, 6, 2, 8, client, client_3_10.00
1723.736168, 197, 7, 204, server, server
1723.736168, 71, 78, 72, client, client_0_150.00
1723.736168, 60, 90, 61, client, client_1_150.00
1723.736168, 56, 89, 61, client, client_2_150.00
1723.736168, 10, 0, 10, client, client_3_10.00
1724.737265, 202, 10, 212, server, server
1724.737265, 64, 83, 67, client, client_0_150.00
1724.737265, 65, 83, 67, client, client_1_150.00
1724.737265, 63, 83, 68, client, client_2_150.00
1724.737265, 10, 0, 10, client, client_3_10.00
1725.740782, 200, 8, 208, server, server
1725.740782, 62, 85, 66, client, client_0_150.00
1725.740782, 65, 84, 66, client, client_1_150.00
1725.740782, 63, 84, 66, client, client_2_150.00
1725.740782, 10, 0, 10, client, client_3_10.00
1726.742834, 202, 253, 455, server, server
1726.742834, 1, 0, 150, client, client_0_150.00
1726.742834, 151, 0, 151, client, client_1_150.00
1726.742834, 50, 0, 150, client, client_2_150.00
1726.742834, 0, 6, 4, client, client_3_10.00
1727.743931, 131, 97, 228, server, server
1727.743931, 16, 77, 73, client, client_0_150.00
1727.743931, 72, 78, 72, client, client_1_150.00
1727.743931, 37, 76, 75, client, client_2_150.00
1727.743931, 6, 2, 8, client, client_3_10.00
1728.747449, 244, 8, 252, server, server
1728.747449, 79, 68, 83, client, client_0_150.00
1728.747449, 80, 70, 80, client, client_1_150.00
1728.747449, 76, 71, 79, client, client_2_150.00
1728.747449, 9, 0, 10, client, client_3_10.00
1729.749501, 218, 10, 228, server, server
1729.749501, 69, 78, 72, client, client_0_150.00
1729.749501, 72, 78, 73, client, client_1_150.00
1729.749501, 67, 77, 73, client, client_2_150.00
1729.749501, 10, 0, 10, client, client_3_10.00
1730.750598, 204, 8, 212, server, server
1730.750598, 65, 84, 66, client, client_0_150.00
1730.750598, 67, 83, 67, client, client_1_150.00
1730.750598, 63, 82, 69, client, client_2_150.00
1730.750598, 9, 0, 10, client, client_3_10.00
1731.754115, 205, 170, 375, server, server
1731.754115, 9, 44, 107, client, client_0_150.00
1731.754115, 150, 0, 150, client, client_1_150.00
1731.754115, 43, 42, 108, client, client_2_150.00
1731.754115, 3, 0, 10, client, client_3_10.00
1732.756167, 184, 11, 195, server, server
1732.756167, 18, 127, 23, client, client_0_150.00
1732.756167, 134, 17, 134, client, client_1_150.00
1732.756167, 27, 122, 28, client, client_2_150.00
1732.756167, 5, 0, 10, client, client_3_10.00
1733.757264, 213, 6, 219, server, server
1733.757264, 44, 103, 47, client, client_0_150.00
1733.757264, 103, 47, 103, client, client_1_150.00
1733.757264, 58, 92, 59, client, client_2_150.00
1733.757264, 8, 0, 10, client, client_3_10.00
1734.760781, 204, 3, 207, server, server
1734.760781, 54, 96, 55, client, client_0_150.00
1734.760781, 98, 52, 98, client, client_1_150.00
1734.760781, 43, 106, 44, client, client_2_150.00
1734.760781, 9, 0, 10, client, client_3_10.00
1735.762833, 199, 7, 206, server, server
1735.762833, 48, 100, 50, client, client_0_150.00
1735.762833, 98, 53, 98, client, client_1_150.00
1735.762833, 43, 102, 48, client, client_2_150.00
1735.762833, 10, 0, 10, client, client_3_10.00
1736.763931, 202, 118, 320, server, server
1736.763931, 140, 0, 150, client, client_0_150.00
1736.763931, 50, 0, 150, client, client_1_150.00
1736.763931, 2, 141, 10, client, client_2_150.00
1736.763931, 10, 0, 10, client, client_3_10.00
1737.767448, 200, 54, 254, server, server
1737.767448, 138, 0, 151, client, client_0_150.00
1737.767448, 36, 77, 73, client, client_1_150.00
1737.767448, 17, 130, 20, client, client_2_150.00
1737.767448, 9, 0, 10, client, client_3_10.00
1738.769500, 181, 11, 192, server, server
1738.769500, 96, 48, 102, client, client_0_150.00
1738.769500, 40, 111, 40, client, client_1_150.00
1738.769500, 35, 110, 40, client, client_2_150.00
1738.769500, 10, 0, 10, client, client_3_10.00
1739.770597, 218, 10, 228, server, server
1739.770597, 69, 78, 72, client, client_0_150.00
1739.770597, 69, 78, 72, client, client_1_150.00
1739.770597, 70, 77, 74, client, client_2_150.00
1739.770597, 10, 0, 10, client, client_3_10.00
1740.774114, 203, 11, 214, server, server
1740.774114, 65, 83, 68, client, client_0_150.00
1740.774114, 68, 82, 68, client, client_1_150.00
1740.774114, 60, 82, 68, client, client_2_150.00
1740.774114, 10, 0, 10, client, client_3_10.00
1741.776166, 201, 260, 461, server, server
1741.776166, 0, 0, 150, client, client_0_150.00
1741.776166, 151, 0, 151, client, client_1_150.00
1741.776166, 50, 0, 150, client, client_2_150.00
1741.776166, 0, 0, 10, client, client_3_10.00
1742.777263, 199, 106, 305, server, server
1742.777263, 15, 76, 74, client, client_0_150.00
1742.777263, 70, 80, 70, client, client_1_150.00
1742.777263, 108, 0, 151, client, client_2_150.00
1742.777263, 6, 0, 10, client, client_3_10.00
1743.780780, 200, 8, 208, server, server
1743.780780, 55, 93, 58, client, client_0_150.00
1743.780780, 56, 93, 57, client, client_1_150.00
1743.780780, 79, 67, 83, client, client_2_150.00
1743.780780, 10, 0, 10, client, client_3_10.00
1744.782833, 201, 9, 210, server, server
1744.782833, 61, 84, 66, client, client_0_150.00
1744.782833, 66, 84, 67, client, client_1_150.00
1744.782833, 64, 83, 67, client, client_2_150.00
1744.782833, 10, 0, 10, client, client_3_10.00
1745.783930, 202, 10, 212, server, server
1745.783930, 64, 84, 66, client, client_0_150.00
1745.783930, 67, 83, 67, client, client_1_150.00
1745.783930, 61, 82, 69, client, client_2_150.00
1745.783930, 10, 0, 10, client, client_3_10.00
1746.787447, 200, 111, 311, server, server
1746.787447, 0, 144, 7, client, client_0_150.00
1746.787447, 150, 0, 150, client, client_1_150.00
1746.787447, 50, 0, 150, client, client_2_150.00
1746.787447, 0, 6, 4, client, client_3_10.00
1747.789499, 152, 39, 191, server, server
1747.789499, 25, 123, 27, client, client_0_150.00
1747.789499, 79, 72, 79, client, client_1_150.00
1747.789499, 42, 73, 77, client, client_2_150.00
1747.789499, 6, 2, 8, client, client_3_10.00
1748.790596, 247, 9, 256, server, server
1748.790596, 77, 68, 82, client, client_0_150.00
1748.790596, 83, 67, 83, client, client_1_150.00
1748.790596, 77, 70, 81, client, client_2_150.00
1748.790596, 10, 0, 10, client, client_3_10.00
1749.794113, 199, 9, 208, server, server
1749.794113, 63, 84, 67, client, client_0_150.00
1749.794113, 64, 85, 65, client, client_1_150.00
1749.794113, 63, 84, 66, client, client_2_150.00
1749.794113, 9, 0, 10, client, client_3_10.00
1750.796165, 204, 15, 219, server, server
1750.796165, 61, 81, 69, client, client_0_150.00
1750.796165, 69, 81, 70, client, client_1_150.00
1750.796165, 64, 80, 70, client, client_2_150.00
