t,goodput,throttled,offered,type,name
1500.254443, 168, 0, 168, server, server
1500.254443, 49, 101, 49, client, client_0_150.00
1500.254443, 56, 95, 56, client, client_1_150.00
1500.254443, 62, 88, 62, client, client_2_150.00
1500.254443, 1, 9, 1, client, client_3_10.00
1501.254961, 224, 32, 256, server, server
1501.254961, 59, 73, 77, client, client_0_150.00
1501.254961, 81, 68, 82, client, client_1_150.00
1501.254961, 81, 58, 93, client, client_2_150.00
1501.254961, 3, 6, 4, client, client_3_10.00
1502.256696, 173, 5, 178, server, server
1502.256696, 45, 103, 48, client, client_0_150.00
1502.256696, 70, 80, 70, client, client_1_150.00
1502.256696, 57, 91, 59, client, client_2_150.00
1502.256696, 1, 9, 1, client, client_3_10.00
1503.261109, 172, 6, 178, server, server
1503.261109, 47, 98, 52, client, client_0_150.00
1503.261109, 68, 83, 68, client, client_1_150.00
1503.261109, 56, 93, 57, client, client_2_150.00
1503.261109, 1, 9, 1, client, client_3_10.00
1504.261628, 224, 11, 235, server, server
1504.261628, 64, 78, 72, client, client_0_150.00
1504.261628, 87, 63, 87, client, client_1_150.00
1504.261628, 71, 77, 74, client, client_2_150.00
1504.261628, 2, 8, 2, client, client_3_10.00
1505.263362, 228, 21, 249, server, server
1505.263362, 69, 70, 81, client, client_0_150.00
1505.263362, 80, 70, 80, client, client_1_150.00
1505.263362, 76, 66, 84, client, client_2_150.00
1505.263362, 3, 6, 4, client, client_3_10.00
1506.267775, 210, 0, 210, server, server
1506.267775, 76, 74, 76, client, client_0_150.00
1506.267775, 62, 89, 62, client, client_1_150.00
1506.267775, 70, 80, 70, client, client_2_150.00
1506.267775, 2, 8, 2, client, client_3_10.00
1507.268294, 142, 38, 180, server, server
1507.268294, 54, 86, 64, client, client_0_150.00
1507.268294, 48, 92, 58, client, client_1_150.00
1507.268294, 38, 95, 56, client, client_2_150.00
1507.268294, 2, 8, 2, client, client_3_10.00
1508.270028, 157, 15, 172, server, server
1508.270028, 53, 89, 62, client, client_0_150.00
1508.270028, 53, 97, 53, client, client_1_150.00
1508.270028, 49, 95, 55, client, client_2_150.00
1508.270028, 2, 8, 2, client, client_3_10.00
1509.274442, 279, 34, 313, server, server
1509.274442, 85, 46, 104, client, client_0_150.00
1509.274442, 96, 54, 97, client, client_1_150.00
1509.274442, 94, 43, 107, client, client_2_150.00
1509.274442, 4, 5, 5, client, client_3_10.00
1510.274960, 215, 5, 220, server, server
1510.274960, 67, 81, 69, client, client_0_150.00
1510.274960, 76, 73, 77, client, client_1_150.00
1510.274960, 72, 77, 74, client, client_2_150.00
1510.274960, 0, 10, 0, client, client_3_10.00
1511.276695, 173, 3, 176, server, server
1511.276695, 57, 92, 59, client, client_0_150.00
1511.276695, 57, 93, 57, client, client_1_150.00
1511.276695, 57, 92, 58, client, client_2_150.00
1511.276695, 2, 8, 2, client, client_3_10.00
1512.281108, 234, 3, 237, server, server
1512.281108, 87, 63, 87, client, client_0_150.00
1512.281108, 69, 80, 71, client, client_1_150.00
1512.281108, 77, 72, 78, client, client_2_150.00
1512.281108, 1, 9, 1, client, client_3_10.00
1513.281627, 156, 7, 163, server, server
1513.281627, 52, 96, 54, client, client_0_150.00
1513.281627, 50, 99, 51, client, client_1_150.00
1513.281627, 52, 95, 56, client, client_2_150.00
1513.281627, 2, 8, 2, client, client_3_10.00
1514.282367, 253, 15, 268, server, server
1514.282367, 79, 63, 87, client, client_0_150.00
1514.282367, 88, 62, 88, client, client_1_150.00
1514.282367, 83, 61, 89, client, client_2_150.00
1514.282367, 3, 7, 4, client, client_3_10.00
1515.283361, 194, 17, 211, server, server
1515.283361, 76, 62, 89, client, client_0_150.00
1515.283361, 70, 78, 72, client, client_1_150.00
1515.283361, 48, 100, 50, client, client_2_150.00
1515.283361, 0, 10, 0, client, client_3_10.00
1516.287774, 186, 5, 191, server, server
1516.287774, 68, 80, 70, client, client_0_150.00
1516.287774, 65, 84, 67, client, client_1_150.00
1516.287774, 53, 96, 54, client, client_2_150.00
1516.287774, 0, 10, 0, client, client_3_10.00
1517.288293, 164, 4, 168, server, server
1517.288293, 49, 98, 52, client, client_0_150.00
1517.288293, 57, 93, 57, client, client_1_150.00
1517.288293, 57, 93, 58, client, client_2_150.00
1517.288293, 1, 9, 1, client, client_3_10.00
1518.290027, 213, 13, 226, server, server
1518.290027, 55, 88, 63, client, client_0_150.00
1518.290027, 83, 67, 83, client, client_1_150.00
1518.290027, 74, 72, 78, client, client_2_150.00
1518.290027, 1, 8, 2, client, client_3_10.00
1519.294441, 214, 3, 217, server, server
1519.294441, 53, 95, 55, client, client_0_150.00
1519.294441, 88, 63, 88, client, client_1_150.00
1519.294441, 72, 77, 73, client, client_2_150.00
1519.294441, 1, 9, 1, client, client_3_10.00
1520.294959, 191, 7, 198, server, server
1520.294959, 56, 92, 58, client, client_0_150.00
1520.294959, 70, 77, 73, client, client_1_150.00
1520.294959, 64, 85, 66, client, client_2_150.00
1520.294959, 1, 9, 1, client, client_3_10.00
1521.296694, 241, 12, 253, server, server
1521.296694, 68, 73, 78, client, client_0_150.00
1521.296694, 95, 55, 95, client, client_1_150.00
1521.296694, 75, 73, 77, client, client_2_150.00
1521.296694, 3, 7, 3, client, client_3_10.00
1522.301107, 152, 12, 164, server, server
1522.301107, 43, 96, 54, client, client_0_150.00
1522.301107, 65, 86, 65, client, client_1_150.00
1522.301107, 43, 106, 44, client, client_2_150.00
1522.301107, 1, 9, 1, client, client_3_10.00
1523.301626, 243, 37, 280, server, server
1523.301626, 70, 72, 78, client, client_0_150.00
1523.301626, 92, 48, 102, client, client_1_150.00
1523.301626, 77, 55, 96, client, client_2_150.00
1523.301626, 4, 6, 4, client, client_3_10.00
1524.303360, 203, 4, 207, server, server
1524.303360, 56, 93, 58, client, client_0_150.00
1524.303360, 77, 73, 77, client, client_1_150.00
1524.303360, 68, 80, 70, client, client_2_150.00
1524.303360, 2, 8, 2, client, client_3_10.00
1525.307773, 97, 11, 108, server, server
1525.307773, 33, 110, 40, client, client_0_150.00
1525.307773, 33, 118, 33, client, client_1_150.00
1525.307773, 31, 115, 35, client, client_2_150.00
1525.307773, 0, 10, 0, client, client_3_10.00
1526.308292, 296, 30, 326, server, server
1526.308292, 84, 57, 93, client, client_0_150.00
1526.308292, 90, 54, 96, client, client_1_150.00
1526.308292, 115, 22, 129, client, client_2_150.00
1526.308292, 7, 2, 8, client, client_3_10.00
1527.310027, 169, 5, 174, server, server
1527.310027, 65, 85, 66, client, client_0_150.00
1527.310027, 48, 100, 50, client, client_1_150.00
1527.310027, 56, 92, 58, client, client_2_150.00
1527.310027, 0, 10, 0, client, client_3_10.00
1528.314440, 175, 4, 179, server, server
1528.314440, 49, 98, 52, client, client_0_150.00
1528.314440, 66, 85, 66, client, client_1_150.00
1528.314440, 57, 92, 58, client, client_2_150.00
1528.314440, 3, 7, 3, client, client_3_10.00
1529.314959, 169, 8, 177, server, server
1529.314959, 55, 89, 61, client, client_0_150.00
1529.314959, 57, 93, 57, client, client_1_150.00
1529.314959, 54, 95, 56, client, client_2_150.00
1529.314959, 3, 7, 3, client, client_3_10.00
1530.316693, 300, 37, 337, server, server
1530.316693, 84, 45, 106, client, client_0_150.00
1530.316693, 117, 33, 117, client, client_1_150.00
1530.316693, 96, 41, 109, client, client_2_150.00
1530.316693, 3, 5, 5, client, client_3_10.00
1531.321106, 135, 8, 143, server, server
1531.321106, 48, 95, 55, client, client_0_150.00
1531.321106, 47, 104, 47, client, client_1_150.00
1531.321106, 40, 109, 41, client, client_2_150.00
1531.321106, 0, 10, 0, client, client_3_10.00
1532.321625, 265, 15, 280, server, server
1532.321625, 81, 62, 88, client, client_0_150.00
1532.321625, 77, 72, 78, client, client_1_150.00
1532.321625, 102, 42, 109, client, client_2_150.00
1532.321625, 5, 5, 5, client, client_3_10.00
1533.323359, 200, 4, 204, server, server
1533.323359, 66, 83, 68, client, client_0_150.00
1533.323359, 67, 82, 68, client, client_1_150.00
1533.323359, 67, 82, 68, client, client_2_150.00
1533.323359, 0, 10, 0, client, client_3_10.00
1534.327773, 200, 5, 205, server, server
1534.327773, 65, 82, 68, client, client_0_150.00
1534.327773, 67, 83, 68, client, client_1_150.00
1534.327773, 68, 81, 69, client, client_2_150.00
1534.327773, 0, 10, 0, client, client_3_10.00
1535.328291, 169, 4, 173, server, server
1535.328291, 49, 99, 51, client, client_0_150.00
1535.328291, 63, 87, 63, client, client_1_150.00
1535.328291, 57, 92, 59, client, client_2_150.00
1535.328291, 0, 10, 0, client, client_3_10.00
1536.330026, 133, 4, 137, server, server
1536.330026, 45, 103, 48, client, client_0_150.00
1536.330026, 43, 107, 43, client, client_1_150.00
1536.330026, 44, 105, 45, client, client_2_150.00
1536.330026, 1, 9, 1, client, client_3_10.00
1537.334439, 278, 33, 311, server, server
1537.334439, 92, 31, 119, client, client_0_150.00
1537.334439, 108, 43, 108, client, client_1_150.00
1537.334439, 75, 70, 80, client, client_2_150.00
1537.334439, 3, 6, 4, client, client_3_10.00
1538.334958, 157, 0, 157, server, server
1538.334958, 38, 112, 38, client, client_0_150.00
1538.334958, 65, 85, 65, client, client_1_150.00
1538.334958, 53, 98, 53, client, client_2_150.00
1538.334958, 1, 9, 1, client, client_3_10.00
1539.336692, 177, 28, 205, server, server
1539.336692, 49, 82, 69, client, client_0_150.00
1539.336692, 75, 75, 75, client, client_1_150.00
1539.336692, 50, 92, 58, client, client_2_150.00
1539.336692, 3, 7, 3, client, client_3_10.00
1540.341105, 281, 5, 286, server, server
1540.341105, 95, 52, 98, client, client_0_150.00
1540.341105, 85, 66, 85, client, client_1_150.00
1540.341105, 97, 51, 99, client, client_2_150.00
1540.341105, 4, 6, 4, client, client_3_10.00
1541.341624, 201, 4, 205, server, server
1541.341624, 59, 88, 62, client, client_0_150.00
1541.341624, 73, 76, 74, client, client_1_150.00
1541.341624, 69, 82, 69, client, client_2_150.00
1541.341624, 0, 10, 0, client, client_3_10.00
1542.343358, 208, 6, 214, server, server
1542.343358, 65, 83, 68, client, client_0_150.00
1542.343358, 74, 76, 74, client, client_1_150.00
1542.343358, 68, 79, 71, client, client_2_150.00
1542.343358, 1, 9, 1, client, client_3_10.00
1543.347772, 201, 3, 204, server, server
1543.347772, 60, 90, 60, client, client_0_150.00
1543.347772, 75, 75, 76, client, client_1_150.00
1543.347772, 66, 82, 68, client, client_2_150.00
1543.347772, 0, 10, 0, client, client_3_10.00
1544.348290, 197, 3, 200, server, server
1544.348290, 63, 86, 64, client, client_0_150.00
1544.348290, 68, 82, 68, client, client_1_150.00
1544.348290, 66, 83, 68, client, client_2_150.00
1544.348290, 0, 10, 0, client, client_3_10.00
1545.350025, 168, 8, 176, server, server
1545.350025, 45, 101, 50, client, client_0_150.00
1545.350025, 67, 83, 67, client, client_1_150.00
1545.350025, 55, 92, 58, client, client_2_150.00
1545.350025, 1, 9, 1, client, client_3_10.00
1546.354438, 195, 0, 195, server, server
1546.354438, 68, 82, 68, client, client_0_150.00
1546.354438, 61, 90, 61, client, client_1_150.00
1546.354438, 65, 85, 65, client, client_2_150.00
1546.354438, 1, 9, 1, client, client_3_10.00
1547.354957, 219, 65, 284, server, server
1547.354957, 70, 52, 98, client, client_0_150.00
1547.354957, 73, 69, 81, client, client_1_150.00
1547.354957, 68, 56, 95, client, client_2_150.00
1547.354957, 8, 0, 10, client, client_3_10.00
1548.356691, 216, 4, 220, server, server
1548.356691, 68, 82, 69, client, client_0_150.00
1548.356691, 85, 64, 86, client, client_1_150.00
1548.356691, 62, 86, 64, client, client_2_150.00
1548.356691, 1, 9, 1, client, client_3_10.00
1549.361104, 207, 4, 211, server, server
1549.361104, 64, 83, 67, client, client_0_150.00
1549.361104, 73, 78, 73, client, client_1_150.00
1549.361104, 70, 79, 71, client, client_2_150.00
1549.361104, 0, 10, 0, client, client_3_10.00
1550.361623, 200, 4, 204, server, server
1550.361623, 74, 75, 75, client, client_0_150.00
1550.361623, 58, 89, 61, client, client_1_150.00
1550.361623, 68, 83, 68, client, client_2_150.00
1550.361623, 0, 10, 0, client, client_3_10.00
1551.363357, 165, 4, 169, server, server
1551.363357, 43, 106, 45, client, client_0_150.00
1551.363357, 67, 83, 67, client, client_1_150.00
1551.363357, 54, 94, 56, client, client_2_150.00
1551.363357, 1, 9, 1, client, client_3_10.00
1552.367771, 230, 3, 233, server, server
1552.367771, 78, 70, 80, client, client_0_150.00
1552.367771, 74, 77, 74, client, client_1_150.00
1552.367771, 78, 71, 79, client, client_2_150.00
1552.367771, 0, 10, 0, client, client_3_10.00
1553.368289, 201, 4, 205, server, server
1553.368289, 53, 94, 56, client, client_0_150.00
1553.368289, 79, 71, 79, client, client_1_150.00
1553.368289, 67, 83, 68, client, client_2_150.00
1553.368289, 2, 8, 2, client, client_3_10.00
1554.370024, 197, 13, 210, server, server
1554.370024, 72, 78, 73, client, client_0_150.00
1554.370024, 59, 87, 63, client, client_1_150.00
1554.370024, 65, 77, 73, client, client_2_150.00
1554.370024, 1, 9, 1, client, client_3_10.00
1555.374437, 202, 4, 206, server, server
1555.374437, 50, 98, 52, client, client_0_150.00
1555.374437, 85, 66, 85, client, client_1_150.00
1555.374437, 66, 82, 68, client, client_2_150.00
1555.374437, 1, 9, 1, client, client_3_10.00
1556.374956, 167, 5, 172, server, server
1556.374956, 51, 98, 52, client, client_0_150.00
1556.374956, 61, 87, 63, client, client_1_150.00
1556.374956, 55, 94, 57, client, client_2_150.00
1556.374956, 0, 10, 0, client, client_3_10.00
1557.376690, 169, 5, 174, server, server
1557.376690, 57, 91, 60, client, client_0_150.00
1557.376690, 56, 94, 56, client, client_1_150.00
1557.376690, 55, 93, 57, client, client_2_150.00
1557.376690, 1, 9, 1, client, client_3_10.00
1558.381103, 188, 13, 201, server, server
1558.381103, 62, 77, 73, client, client_0_150.00
1558.381103, 67, 84, 67, client, client_1_150.00
1558.381103, 57, 91, 59, client, client_2_150.00
1558.381103, 2, 8, 2, client, client_3_10.00
1559.381622, 252, 26, 278, server, server
1559.381622, 83, 46, 104, client, client_0_150.00
1559.381622, 94, 56, 94, client, client_1_150.00
1559.381622, 72, 74, 77, client, client_2_150.00
1559.381622, 3, 7, 3, client, client_3_10.00
1560.382367, 218, 0, 218, server, server
1560.382367, 74, 76, 74, client, client_0_150.00
1560.382367, 68, 82, 68, client, client_1_150.00
1560.382367, 72, 78, 72, client, client_2_150.00
1560.382367, 4, 7, 4, client, client_3_10.00
1561.383356, 212, 32, 244, server, server
1561.383356, 110, 24, 127, client, client_0_150.00
1561.383356, 63, 83, 67, client, client_1_150.00
1561.383356, 30, 110, 40, client, client_2_150.00
1561.383356, 9, 0, 10, client, client_3_10.00
1562.387770, 194, 6, 200, server, server
1562.387770, 92, 57, 93, client, client_0_150.00
1562.387770, 64, 84, 67, client, client_1_150.00
1562.387770, 28, 120, 30, client, client_2_150.00
1562.387770, 10, 0, 10, client, client_3_10.00
1563.388288, 184, 5, 189, server, server
1563.388288, 84, 64, 86, client, client_0_150.00
1563.388288, 64, 85, 65, client, client_1_150.00
1563.388288, 26, 123, 28, client, client_2_150.00
1563.388288, 10, 0, 10, client, client_3_10.00
1564.390023, 218, 8, 226, server, server
1564.390023, 100, 48, 103, client, client_0_150.00
1564.390023, 74, 74, 76, client, client_1_150.00
1564.390023, 34, 113, 37, client, client_2_150.00
1564.390023, 10, 0, 10, client, client_3_10.00
1565.394436, 211, 5, 216, server, server
1565.394436, 100, 48, 102, client, client_0_150.00
1565.394436, 67, 82, 69, client, client_1_150.00
1565.394436, 34, 115, 35, client, client_2_150.00
1565.394436, 10, 0, 10, client, client_3_10.00
1566.394955, 180, 6, 186, server, server
1566.394955, 86, 62, 88, client, client_0_150.00
1566.394955, 54, 93, 57, client, client_1_150.00
1566.394955, 30, 120, 31, client, client_2_150.00
1566.394955, 10, 0, 10, client, client_3_10.00
1567.396689, 214, 6, 220, server, server
1567.396689, 99, 50, 101, client, client_0_150.00
1567.396689, 74, 75, 75, client, client_1_150.00
1567.396689, 31, 116, 34, client, client_2_150.00
1567.396689, 10, 0, 10, client, client_3_10.00
1568.401102, 187, 6, 193, server, server
1568.401102, 86, 60, 90, client, client_0_150.00
1568.401102, 66, 84, 67, client, client_1_150.00
1568.401102, 25, 124, 26, client, client_2_150.00
1568.401102, 10, 0, 10, client, client_3_10.00
1569.401621, 209, 6, 215, server, server
1569.401621, 97, 51, 99, client, client_0_150.00
1569.401621, 71, 77, 73, client, client_1_150.00
1569.401621, 31, 118, 33, client, client_2_150.00
1569.401621, 10, 0, 10, client, client_3_10.00
1570.403356, 201, 6, 207, server, server
1570.403356, 94, 56, 95, client, client_0_150.00
1570.403356, 69, 79, 71, client, client_1_150.00
1570.403356, 28, 119, 31, client, client_2_150.00
1570.403356, 10, 0, 10, client, client_3_10.00
1571.407769, 202, 7, 209, server, server
1571.407769, 91, 55, 95, client, client_0_150.00
1571.407769, 68, 81, 70, client, client_1_150.00
1571.407769, 33, 116, 34, client, client_2_150.00
1571.407769, 10, 0, 10, client, client_3_10.00
1572.408288, 206, 6, 212, server, server
1572.408288, 99, 49, 101, client, client_0_150.00
1572.408288, 69, 80, 70, client, client_1_150.00
1572.408288, 28, 120, 31, client, client_2_150.00
1572.408288, 10, 0, 10, client, client_3_10.00
1573.410022, 195, 7, 202, server, server
1573.410022, 92, 56, 95, client, client_0_150.00
1573.410022, 60, 88, 62, client, client_1_150.00
1573.410022, 33, 115, 35, client, client_2_150.00
1573.410022, 10, 0, 10, client, client_3_10.00
1574.414435, 198, 5, 203, server, server
1574.414435, 91, 58, 92, client, client_0_150.00
1574.414435, 67, 82, 69, client, client_1_150.00
